player_a_id,player_a,n_maps_with_a,n_distinct_teammates,own_residual,iti,iti_ci_lower,iti_ci_upper,iti_cohens_d,iti_t_stat,iti_p_value,mean_teammate_with,mean_teammate_without
15071,interz,118,8,0.00018586585871997776,0.04220422041224603,0.009300407587464872,0.0751080332370272,1.0723259165617403,3.0329957089715456,0.019033986426129395,0.022870122967861475,-0.01933409744438455
18761,viz,81,9,0.0004813053866939962,0.041818977166046684,-0.005112967856666352,0.08875092218875971,0.6849260436449842,2.0547781309349524,0.07395739227560653,0.03488626732180858,-0.006932709844238115
13077,patti,90,9,0.00480127744129762,0.04148954389837953,-0.021991997419195428,0.10497108521595448,0.5023773200400129,1.5071319601200386,0.17020351129317396,0.03911429360456966,-0.0023752502938098603
22760,upe,192,6,0.0009656090425512504,0.040878217233553456,0.0037752434399189808,0.07798119102718792,1.156216164744756,2.832139635982385,0.03658262020101226,0.009668030265605617,-0.031210186967947844
22874,silence,70,6,-0.0033436335627022758,0.04029637071268316,-0.0020858107460849235,0.08267855217145124,0.9977883659785466,2.4440723679328378,0.05836043934837691,0.023481668550460754,-0.01681470216222241
21779,nut-nut,360,7,-0.00038337660509547074,0.04019462039872418,0.022142809183552832,0.058246431613895526,2.0592849846432957,5.448355947975625,0.0015898381202000716,0.013247657266126889,-0.026946963132597288
20827,linko,54,4,-0.0003731352727480526,0.04018126797113226,-0.07656934625229198,0.15693188219455648,0.547640492715662,1.095280985431324,0.35344902896024466,0.01574041327405545,-0.024440854697076804
22040,z1nny,219,5,-0.0007578088284123173,0.04003253456548362,-0.008070725138823787,0.08813579426979103,1.033338639259779,2.3106154411619992,0.08197684838860046,0.011542816584216933,-0.028489717981266684
20207,raijin,212,5,-0.000286403104298599,0.03991046638038592,-0.018493299167182828,0.09831423192795467,0.8484964760651431,1.8972957991506834,0.13064578489817985,0.02215374522204897,-0.017756721158336954
19617,amster,61,5,-0.0009410140718692715,0.039750748035905455,-0.0573334478147254,0.1368349438865363,0.5083945157643499,1.1368046966371748,0.3191019023125883,0.03751318451137984,-0.0022375635245256154
24558,maaxg1,59,4,0.0005299259488083466,0.03950869162546775,-0.15297715851249555,0.23199454176343104,0.3266065780937762,0.6532131561875524,0.5602155331317454,0.026907757814144184,-0.01260093381132357
19614,s4ltovsk1yy,144,10,0.0015049158454201767,0.0389764747112183,0.001134038417828838,0.07681891100460775,0.7367942734683702,2.3299480711290186,0.04475093138842921,0.03310212012973246,-0.005874354581485839
15370,slaxz,164,5,-0.0005988852596963343,0.03893108486777051,-0.04396480354481205,0.12182697328035308,0.5831329806218554,1.3039249845925363,0.26223458444307507,0.028786121229043865,-0.010144963638726637
16599,swisher,164,5,-0.0005988852596963201,0.03893108486777051,-0.04396480354481205,0.12182697328035308,0.5831329806218554,1.3039249845925363,0.26223458444307507,0.028786121229043865,-0.010144963638726637
13718,birdfromsky,57,8,0.0026880045362375417,0.037314930169137936,-0.027135870402531112,0.10176573074080698,0.48402908938052847,1.3690410055700848,0.21329466874344277,0.033082326005510115,-0.004232604163627818
20510,hyza,72,4,6.390810694317001e-06,0.03721230209850364,-0.08616453804734568,0.16058914224435294,0.47993672550086053,0.9598734510017211,0.40792946430375304,0.02724935986715605,-0.009962942231347582
13250,ben1337,118,10,0.0005162457836506508,0.037035695562818285,-0.014783140157570498,0.08885453128320707,0.5112762612276304,1.6167974990545482,0.14037709572765164,0.01749926084057533,-0.019536434722242958
20553,relentless,56,6,0.0010593760175508181,0.03670616101306998,-0.004405094114851786,0.07781741614099175,0.9369880207017512,2.295142545819652,0.0701969440490345,0.028061819680345462,-0.008644341332724514
9254,mopoz,241,6,-0.0003616483681419027,0.036669104251677104,0.0008422314878412107,0.072495977015513,1.07410616434308,2.631012032218557,0.04647654995295119,0.01710761194762717,-0.01956149230404993
19509,dav1g,241,6,-0.0003616483681418705,0.036669104251677104,0.0008422314878412107,0.072495977015513,1.07410616434308,2.631012032218557,0.04647654995295119,0.01710761194762717,-0.01956149230404993
23094,renanzin,105,10,-0.0001462914137545239,0.036537500478822774,-0.009130884429179614,0.08220588538682516,0.5723292677655507,1.8098640577155276,0.10375719451232715,0.020012336342742763,-0.01652516413608001
9136,brehze,52,4,-0.0008519399824182211,0.03636696888113413,-0.07412805903511768,0.14686199679738593,0.5237155369463925,1.047431073892785,0.37185094813534936,0.03296523314775468,-0.0034017357333794443
13249,osee,84,4,-0.0001737051162383221,0.0361648191613493,-0.03353352836750229,0.1058631666902009,0.8256479472031026,1.6512958944062053,0.19724476935892507,0.027115542934045805,-0.009049276227303496
19962,re1gn,97,4,0.0002827392994658393,0.03583411608910167,-0.06941698799094888,0.1410852201691522,0.5417527509456522,1.0835055018913045,0.35789342383620343,0.023852972160338874,-0.011981143928762797
20133,svedjehed,124,6,0.0015513599660940032,0.035785023198686206,-0.00818298606991804,0.07975303246729046,0.8541227893622589,2.09216501162021,0.09065031355223085,0.0182965547387879,-0.01748846845989831
