hltv_player_id,true_plus_minus,pm_maps,avg_rating,win_rate,label
19926,0.4813664596273292,322,0.708195652173913,0.5062111801242236,afro
7528,0.4811594202898551,345,0.6944898550724637,0.5391304347826087,krimz
18140,0.4793388429752066,121,0.7177272727272728,0.5206611570247934,f4stzin
2023,0.4758364312267658,269,0.6368736059479554,0.5613382899628253,fallen
15631,0.4758364312267658,269,0.8164609665427509,0.5613382899628253,kscerato
12553,0.4758364312267658,269,0.7654089219330855,0.5613382899628253,yuurih
13689,0.46774193548387094,62,0.7254193548387097,0.5161290322580645,jchance
17145,0.4662576687116564,326,0.7837576687116564,0.5306748466257669,rainwaker
16486,0.4647887323943662,213,0.6874882629107981,0.5492957746478874,ztr
23292,0.46099290780141844,141,0.6921134751773049,0.5106382978723404,pump
22777,0.44881889763779526,127,0.7918897637795275,0.4881889763779528,diozera
9482,0.43636363636363634,165,0.7090606060606061,0.5515151515151515,nekiz
15165,0.4353312302839117,317,0.8523123028391167,0.5457413249211357,blamef
18670,0.43349753694581283,406,0.6990147783251232,0.5098522167487685,sellter
22163,0.4330708661417323,127,0.6882992125984252,0.5354330708661418,misfit
24485,0.43023255813953487,86,0.7722209302325581,0.5348837209302325,yiksrezo
19831,0.42424242424242425,66,0.7100909090909091,0.5303030303030303,proshow
21710,0.4199134199134199,462,0.7273290043290044,0.512987012987013,notineki
20113,0.41935483870967744,155,0.7631483870967741,0.5290322580645161,deko
21815,0.4163265306122449,245,0.7081387755102041,0.5183673469387755,podi
16555,0.41353383458646614,133,0.7545112781954887,0.5112781954887218,ax1le
19733,0.4112903225806452,372,0.7556774193548388,0.5268817204301075,demqq
20870,0.40993788819875776,161,0.7111304347826087,0.5590062111801242,sl3nd
22613,0.4072398190045249,221,0.7409954751131221,0.5339366515837104,huasopeek
12092,0.4072398190045249,221,0.7181990950226245,0.5339366515837104,max
22537,0.40601503759398494,133,0.7220225563909775,0.5037593984962406,def1zer
21199,0.4,220,0.7252136363636363,0.5272727272727272,mistr
22904,0.39928057553956836,278,0.6932410071942446,0.5431654676258992,burmylov
17008,0.39490445859872614,157,0.7282547770700637,0.5159235668789809,topa
17132,0.39344262295081966,183,0.7534918032786886,0.5136612021857924,leomonster
17585,0.39263803680981596,163,0.6750490797546013,0.558282208588957,b4rtin
10610,0.3900709219858156,141,0.7186666666666667,0.5177304964539007,refrezh
23783,0.3854166666666667,192,0.6801510416666666,0.4895833333333333,fineshine52
16848,0.38461538461538464,286,0.7148986013986014,0.5174825174825175,hades
20282,0.38461538461538464,234,0.7360427350427351,0.5213675213675214,krasnal
2131,0.3817427385892116,241,0.7294730290456432,0.5103734439834025,bondik
17384,0.38064516129032255,155,0.7569806451612904,0.4838709677419355,vexite
11140,0.38064516129032255,155,0.8027612903225806,0.4838709677419355,ins
10961,0.37790697674418605,344,0.6923633720930232,0.5494186046511628,kristou
21062,0.3708609271523179,302,0.7907450331125828,0.5298013245033113,matys
17117,0.37037037037037035,108,0.6978981481481482,0.49074074074074076,shield
19709,0.37,100,0.7166800000000001,0.48,shane
21969,0.36451612903225805,310,0.7000645161290323,0.5516129032258065,graviti
20228,0.3643122676579926,269,0.7527026022304832,0.5055762081784386,j3kie
22914,0.36416184971098264,173,0.6939248554913294,0.5260115606936416,dex
11739,0.3619047619047619,210,0.7440904761904761,0.5380952380952381,shz
20992,0.35911602209944754,181,0.701121546961326,0.5248618784530387,ivz
20926,0.3588235294117647,170,0.7715176470588234,0.5705882352941176,andu
21155,0.35856573705179284,251,0.7254422310756973,0.5059760956175299,naz
19236,0.35795454545454547,352,0.7312386363636364,0.53125,kensi
21784,0.35674157303370785,356,0.7347865168539326,0.5196629213483146,simke
2241,0.35555555555555557,135,0.6818740740740741,0.5333333333333333,roman
8311,0.3551020408163265,490,0.8676836734693878,0.5183673469387755,nemanha
20895,0.35294117647058826,136,0.7667426470588236,0.5220588235294118,mercury
19645,0.35294117647058826,136,0.8264044117647059,0.5220588235294118,jamyoung
10096,0.35172413793103446,145,0.6384827586206896,0.5448275862068965,hooxi
5351,0.3480083857442348,477,0.6583920335429769,0.5157232704402516,avn
18318,0.34375,64,0.694390625,0.515625,dekz
19164,0.3403141361256545,191,0.6890890052356021,0.5130890052356021,sunpayus
21164,0.33548387096774196,155,0.6710322580645162,0.5032258064516129,l00m1
21239,0.3333333333333333,207,0.7019613526570049,0.5072463768115942,martinezsa
18240,0.32592592592592595,270,0.7325666666666667,0.5037037037037037,smash
22279,0.3205574912891986,287,0.7932508710801394,0.5226480836236934,pr
9115,0.31958762886597936,97,0.7330721649484536,0.4845360824742268,dexter
22879,0.3172866520787746,457,0.7053347921225384,0.5054704595185996,fenomen
21302,0.31315240083507306,479,0.7140062630480167,0.5135699373695198,cjoffo
21783,0.31315240083507306,479,0.6886889352818372,0.5135699373695198,brutmonster
21233,0.30935251798561153,139,0.7141942446043165,0.5179856115107914,myltsi
23766,0.3063583815028902,173,0.688757225433526,0.5086705202312138,hypex
13497,0.303951367781155,329,0.7688632218844984,0.5501519756838906,lucky
19673,0.30180180180180183,444,0.7744842342342342,0.527027027027027,patsi
22371,0.3010752688172043,93,0.6712150537634409,0.5806451612903226,levi
17861,0.3008130081300813,123,0.7875121951219513,0.5447154471544715,jota
15176,0.2992125984251969,127,0.7808425196850394,0.5275590551181102,cryptic
10981,0.29896907216494845,194,0.6972783505154638,0.5154639175257731,mantuu
19991,0.29770992366412213,131,0.7145572519083969,0.5190839694656488,hoax
9896,0.2916666666666667,72,0.6941944444444444,0.5,b0rup
19739,0.2878787878787879,330,0.7186454545454545,0.5484848484848485,ex3rcice
13138,0.2878787878787879,330,0.722130303030303,0.5484848484848485,maka
21217,0.2864583333333333,384,0.7764635416666666,0.4973958333333333,ryu
21431,0.28214285714285714,280,0.7423964285714286,0.5,sstinix
22076,0.28125,192,0.744796875,0.5260416666666666,aw
17181,0.2803347280334728,239,0.795020920502092,0.5146443514644351,naitte
14390,0.2803347280334728,239,0.6759790794979079,0.5146443514644351,wood7
20283,0.2765957446808511,188,0.7671702127659575,0.5159574468085106,tomiko
21816,0.27249357326478146,389,0.7001825192802056,0.4961439588688946,gizmy
19920,0.2720306513409962,261,0.7529003831417624,0.5402298850574713,kair0n
17316,0.2616033755274262,237,0.6438945147679326,0.4978902953586498,vert
22383,0.2606060606060606,165,0.7930727272727273,0.503030303030303,jcobbb
20948,0.2597402597402597,308,0.7560681818181818,0.4837662337662338,lov1kus
14218,0.25654450261780104,191,0.8036073298429319,0.5026178010471204,plopski
23372,0.24875621890547264,201,0.842587064676617,0.5074626865671642,xkacpersky
13170,0.2484076433121019,157,0.6721273885350318,0.5286624203821656,kwezz
22182,0.24615384615384617,195,0.7504102564102565,0.49743589743589745,ksloks
23461,0.24528301886792453,53,0.6897169811320755,0.5283018867924528,pepe
15369,0.24380165289256198,242,0.754314049586777,0.5041322314049587,redstar
