player_a_id,player_a,n_events,mean_delta,median_delta,mean_t,min_p
17861,jota,1,0.03550711352839045,0.03550711352839045,0.5570751080635147,0.5844260168699631
18875,ricioli,2,0.03546839988723449,0.03546839988723449,0.7893509088844219,0.3377148940607169
19711,snav,3,0.035419870499697824,0.024487939222389662,0.6729170794438278,0.12495468018164119
21213,ersin,2,0.03486803417324218,0.03486803417324218,0.9460233837216971,0.30431252398277603
20254,starry,2,0.03467133928030702,0.03467133928030702,0.7918509668775295,0.11651001384401592
20974,duggy,1,0.034001357426395734,0.034001357426395734,0.9462706713879595,0.346935735936654
24607,swetsi,1,0.03394368059917972,0.03394368059917972,0.9568422763729626,0.34204173400734567
21621,moseyuh,1,0.03391252007603026,0.03391252007603026,0.6601733737307528,0.5122567453813353
18749,sausol,2,0.033540515309903304,0.033540515309903304,0.8106740298707891,0.23023512028860435
22807,aragornn,1,0.0334551279902278,0.0334551279902278,0.7673248571919333,0.44610596516547113
